"","sub","tb","day","version","condition","order","faceid","name","occupation","homestate","total","prop"
"1550","sub08","tb9399",2,2,"bio",49,38,0,1,1,2,0.667
"1551","sub08","tb9399",2,2,"bio",19,39,1,1,1,3,1
"1552","sub08","tb9399",2,2,"bio",45,40,1,1,1,3,1
"1553","sub08","tb9399",2,2,"bio",6,41,0,1,0,1,0.333
"1554","sub08","tb9399",2,2,"bio",7,42,1,1,1,3,1
"1555","sub08","tb9399",2,2,"bio",20,43,1,1,1,3,1
"1556","sub08","tb9399",2,2,"bio",43,44,1,1,1,3,1
"1557","sub08","tb9399",2,2,"bio",44,45,0,0,0,0,0
"1558","sub08","tb9399",2,2,"bio",27,46,1,1,1,3,1
"1559","sub08","tb9399",2,2,"bio",10,47,1,1,1,3,1
"1560","sub08","tb9399",2,2,"bio",8,48,1,1,1,3,1
"1561","sub08","tb9399",2,2,"bio",69,49,1,1,1,3,1
"1562","sub08","tb9399",2,2,"bio",18,50,1,1,1,3,1
"1563","sub08","tb9399",2,2,"bio",29,51,1,1,1,3,1
"1564","sub08","tb9399",2,2,"bio",37,52,1,1,1,3,1
"1565","sub08","tb9399",2,2,"bio",48,53,1,1,1,3,1
"1566","sub08","tb9399",2,2,"bio",1,54,1,1,1,3,1
"1567","sub08","tb9399",2,2,"bio",59,55,1,1,1,3,1
"1568","sub08","tb9399",2,2,"bio",22,56,1,1,1,3,1
"1569","sub08","tb9399",2,2,"bio",58,57,1,1,1,3,1
"1570","sub08","tb9399",2,2,"bio",41,58,1,1,1,3,1
"1571","sub08","tb9399",2,2,"bio",53,59,1,1,1,3,1
"1572","sub08","tb9399",2,2,"bio",28,60,1,1,1,3,1
"1573","sub08","tb9399",2,2,"bio",2,61,0,0,0,0,0
"1574","sub08","tb9399",2,2,"bio",65,62,1,1,1,3,1
"1575","sub08","tb9399",2,2,"bio",51,63,1,1,1,3,1
"1576","sub08","tb9399",2,2,"bio",71,64,1,1,1,3,1
"1577","sub08","tb9399",2,2,"bio",61,65,1,1,1,3,1
"1578","sub08","tb9399",2,2,"bio",35,66,1,1,1,3,1
"1579","sub08","tb9399",2,2,"bio",56,67,1,1,0,2,0.667
"1580","sub08","tb9399",2,2,"bio",34,68,1,1,0,2,0.667
"1581","sub08","tb9399",2,2,"bio",63,69,1,1,1,3,1
"1582","sub08","tb9399",2,2,"bio",60,70,0,0,0,0,0
"1583","sub08","tb9399",2,2,"bio",25,71,1,1,1,3,1
"1584","sub08","tb9399",2,2,"bio",38,72,1,1,1,3,1
"1585","sub09","tb9430",2,2,"phys",11,1,1,1,1,3,1
"1586","sub09","tb9430",2,2,"phys",46,2,1,1,1,3,1
"1587","sub09","tb9430",2,2,"phys",47,3,1,1,1,3,1
"1588","sub09","tb9430",2,2,"phys",40,4,1,1,1,3,1
"1589","sub09","tb9430",2,2,"phys",39,5,1,1,1,3,1
"1590","sub09","tb9430",2,2,"phys",72,6,1,1,1,3,1
"1591","sub09","tb9430",2,2,"phys",68,7,1,1,1,3,1
"1592","sub09","tb9430",2,2,"phys",9,8,1,1,1,3,1
"1593","sub09","tb9430",2,2,"phys",67,9,1,1,1,3,1
"1594","sub09","tb9430",2,2,"phys",13,10,1,1,1,3,1
"1595","sub09","tb9430",2,2,"phys",55,11,1,1,1,3,1
"1596","sub09","tb9430",2,2,"phys",36,12,1,1,1,3,1
"1597","sub09","tb9430",2,2,"phys",14,13,1,1,1,3,1
"1598","sub09","tb9430",2,2,"phys",32,14,1,1,1,3,1
"1599","sub09","tb9430",2,2,"phys",33,15,1,1,1,3,1
"1600","sub09","tb9430",2,2,"phys",66,16,1,1,1,3,1
"1601","sub09","tb9430",2,2,"phys",21,17,1,1,1,3,1
"1602","sub09","tb9430",2,2,"phys",23,18,1,1,1,3,1
"1603","sub09","tb9430",2,2,"phys",42,19,1,1,1,3,1
"1604","sub09","tb9430",2,2,"phys",62,20,1,1,1,3,1
"1605","sub09","tb9430",2,2,"phys",54,21,1,1,1,3,1
"1606","sub09","tb9430",2,2,"phys",52,22,1,1,1,3,1
"1607","sub09","tb9430",2,2,"phys",3,23,1,1,1,3,1
"1608","sub09","tb9430",2,2,"phys",64,24,1,1,1,3,1
"1609","sub09","tb9430",2,2,"phys",15,25,1,1,1,3,1
"1610","sub09","tb9430",2,2,"phys",12,26,1,1,1,3,1
"1611","sub09","tb9430",2,2,"phys",50,27,1,1,1,3,1
"1612","sub09","tb9430",2,2,"phys",57,28,1,1,1,3,1
"1613","sub09","tb9430",2,2,"phys",4,29,1,1,1,3,1
"1614","sub09","tb9430",2,2,"phys",24,30,1,1,1,3,1
"1615","sub09","tb9430",2,2,"phys",17,31,1,1,1,3,1
"1616","sub09","tb9430",2,2,"phys",31,32,1,1,1,3,1
"1617","sub09","tb9430",2,2,"phys",30,33,1,1,1,3,1
"1618","sub09","tb9430",2,2,"phys",16,34,1,1,1,3,1
"1619","sub09","tb9430",2,2,"phys",26,35,1,1,1,3,1
"1620","sub09","tb9430",2,2,"phys",5,36,1,1,1,3,1
"1621","sub09","tb9430",2,2,"bio",70,37,0,0,0,0,0
"1622","sub09","tb9430",2,2,"bio",49,38,1,1,1,3,1
"1623","sub09","tb9430",2,2,"bio",19,39,1,1,1,3,1
"1624","sub09","tb9430",2,2,"bio",45,40,1,1,1,3,1
"1625","sub09","tb9430",2,2,"bio",6,41,1,1,1,3,1
"1626","sub09","tb9430",2,2,"bio",7,42,1,1,1,3,1
"1627","sub09","tb9430",2,2,"bio",20,43,1,1,1,3,1
"1628","sub09","tb9430",2,2,"bio",43,44,1,1,1,3,1
"1629","sub09","tb9430",2,2,"bio",44,45,1,1,1,3,1
"1630","sub09","tb9430",2,2,"bio",27,46,1,1,1,3,1
"1631","sub09","tb9430",2,2,"bio",10,47,1,1,1,3,1
"1632","sub09","tb9430",2,2,"bio",8,48,1,1,1,3,1
"1633","sub09","tb9430",2,2,"bio",69,49,1,1,1,3,1
"1634","sub09","tb9430",2,2,"bio",18,50,1,1,1,3,1
"1635","sub09","tb9430",2,2,"bio",29,51,1,1,1,3,1
"1636","sub09","tb9430",2,2,"bio",37,52,1,1,1,3,1
"1637","sub09","tb9430",2,2,"bio",48,53,1,1,1,3,1
"1638","sub09","tb9430",2,2,"bio",1,54,1,1,1,3,1
"1639","sub09","tb9430",2,2,"bio",59,55,1,1,1,3,1
"1640","sub09","tb9430",2,2,"bio",22,56,1,1,1,3,1
"1641","sub09","tb9430",2,2,"bio",58,57,0,0,0,0,0
"1642","sub09","tb9430",2,2,"bio",41,58,1,1,1,3,1
"1643","sub09","tb9430",2,2,"bio",53,59,1,1,1,3,1
"1644","sub09","tb9430",2,2,"bio",28,60,1,1,1,3,1
"1645","sub09","tb9430",2,2,"bio",2,61,0,0,0,0,0
"1646","sub09","tb9430",2,2,"bio",65,62,1,1,1,3,1
"1647","sub09","tb9430",2,2,"bio",51,63,1,1,1,3,1
"1648","sub09","tb9430",2,2,"bio",71,64,1,1,1,3,1
"1649","sub09","tb9430",2,2,"bio",61,65,0,1,1,2,0.667
"1650","sub09","tb9430",2,2,"bio",35,66,1,1,1,3,1
"1651","sub09","tb9430",2,2,"bio",56,67,1,1,1,3,1
"1652","sub09","tb9430",2,2,"bio",34,68,1,1,1,3,1
"1653","sub09","tb9430",2,2,"bio",63,69,1,1,1,3,1
"1654","sub09","tb9430",2,2,"bio",60,70,1,1,1,3,1
"1655","sub09","tb9430",2,2,"bio",25,71,1,1,1,3,1
"1656","sub09","tb9430",2,2,"bio",38,72,1,1,1,3,1
"1657","sub11","tb9488",2,1,"bio",11,1,0,0,0,0,0
"1658","sub11","tb9488",2,1,"bio",46,2,0,0,0,0,0
"1659","sub11","tb9488",2,1,"bio",47,3,1,1,1,3,1
"1660","sub11","tb9488",2,1,"bio",40,4,1,1,1,3,1
"1661","sub11","tb9488",2,1,"bio",39,5,0,0,0,0,0
"1662","sub11","tb9488",2,1,"bio",72,6,1,1,1,3,1
"1663","sub11","tb9488",2,1,"bio",68,7,1,1,1,3,1
"1664","sub11","tb9488",2,1,"bio",9,8,1,1,1,3,1
"1665","sub11","tb9488",2,1,"bio",67,9,1,1,1,3,1
"1666","sub11","tb9488",2,1,"bio",13,10,0,0,0,0,0
"1667","sub11","tb9488",2,1,"bio",55,11,1,1,1,3,1
"1668","sub11","tb9488",2,1,"bio",36,12,0,0,0,0,0
"1669","sub11","tb9488",2,1,"bio",14,13,0,0,0,0,0
"1670","sub11","tb9488",2,1,"bio",32,14,1,1,1,3,1
"1671","sub11","tb9488",2,1,"bio",33,15,0,0,0,0,0
"1672","sub11","tb9488",2,1,"bio",66,16,0,1,1,2,0.667
"1673","sub11","tb9488",2,1,"bio",21,17,1,1,1,3,1
"1674","sub11","tb9488",2,1,"bio",23,18,1,1,1,3,1
"1675","sub11","tb9488",2,1,"bio",42,19,1,1,1,3,1
"1676","sub11","tb9488",2,1,"bio",62,20,1,1,1,3,1
"1677","sub11","tb9488",2,1,"bio",54,21,1,1,1,3,1
"1678","sub11","tb9488",2,1,"bio",52,22,1,1,1,3,1
"1679","sub11","tb9488",2,1,"bio",3,23,1,1,1,3,1
"1680","sub11","tb9488",2,1,"bio",64,24,1,1,1,3,1
"1681","sub11","tb9488",2,1,"bio",15,25,1,1,1,3,1
"1682","sub11","tb9488",2,1,"bio",12,26,0,1,1,2,0.667
"1683","sub11","tb9488",2,1,"bio",50,27,1,1,1,3,1
"1684","sub11","tb9488",2,1,"bio",57,28,1,1,1,3,1
"1685","sub11","tb9488",2,1,"bio",4,29,1,1,1,3,1
"1686","sub11","tb9488",2,1,"bio",24,30,1,1,1,3,1
"1687","sub11","tb9488",2,1,"bio",17,31,1,1,1,3,1
"1688","sub11","tb9488",2,1,"bio",31,32,1,1,1,3,1
"1689","sub11","tb9488",2,1,"bio",30,33,1,1,1,3,1
"1690","sub11","tb9488",2,1,"bio",16,34,1,1,1,3,1
"1691","sub11","tb9488",2,1,"bio",26,35,1,1,1,3,1
"1692","sub11","tb9488",2,1,"bio",5,36,1,1,1,3,1
"1693","sub11","tb9488",2,1,"phys",70,37,1,1,1,3,1
"1694","sub11","tb9488",2,1,"phys",49,38,1,1,1,3,1
"1695","sub11","tb9488",2,1,"phys",19,39,1,1,1,3,1
"1696","sub11","tb9488",2,1,"phys",45,40,1,1,1,3,1
"1697","sub11","tb9488",2,1,"phys",6,41,1,1,1,3,1
"1698","sub11","tb9488",2,1,"phys",7,42,1,1,1,3,1
"1699","sub11","tb9488",2,1,"phys",20,43,1,1,1,3,1
"1700","sub11","tb9488",2,1,"phys",43,44,1,1,1,3,1
"1701","sub11","tb9488",2,1,"phys",44,45,1,1,1,3,1
"1702","sub11","tb9488",2,1,"phys",27,46,1,1,1,3,1
"1703","sub11","tb9488",2,1,"phys",10,47,1,1,1,3,1
"1704","sub11","tb9488",2,1,"phys",8,48,1,1,1,3,1
"1705","sub11","tb9488",2,1,"phys",69,49,1,1,1,3,1
"1706","sub11","tb9488",2,1,"phys",18,50,1,1,1,3,1
"1707","sub11","tb9488",2,1,"phys",29,51,1,1,1,3,1
"1708","sub11","tb9488",2,1,"phys",37,52,1,1,1,3,1
"1709","sub11","tb9488",2,1,"phys",48,53,1,1,1,3,1
"1710","sub11","tb9488",2,1,"phys",1,54,1,1,1,3,1
"1711","sub11","tb9488",2,1,"phys",59,55,1,1,1,3,1
"1712","sub11","tb9488",2,1,"phys",22,56,1,1,1,3,1
"1713","sub11","tb9488",2,1,"phys",58,57,1,1,1,3,1
"1714","sub11","tb9488",2,1,"phys",41,58,1,1,1,3,1
"1715","sub11","tb9488",2,1,"phys",53,59,1,1,1,3,1
"1716","sub11","tb9488",2,1,"phys",28,60,1,1,1,3,1
"1717","sub11","tb9488",2,1,"phys",2,61,1,1,1,3,1
"1718","sub11","tb9488",2,1,"phys",65,62,1,1,1,3,1
"1719","sub11","tb9488",2,1,"phys",51,63,1,1,1,3,1
"1720","sub11","tb9488",2,1,"phys",71,64,1,1,1,3,1
"1721","sub11","tb9488",2,1,"phys",61,65,1,1,1,3,1
"1722","sub11","tb9488",2,1,"phys",35,66,1,1,1,3,1
"1723","sub11","tb9488",2,1,"phys",56,67,1,1,1,3,1
"1724","sub11","tb9488",2,1,"phys",34,68,1,1,1,3,1
"1725","sub11","tb9488",2,1,"phys",63,69,1,1,1,3,1
"1726","sub11","tb9488",2,1,"phys",60,70,1,1,1,3,1
"1727","sub11","tb9488",2,1,"phys",25,71,1,1,1,3,1
"1728","sub11","tb9488",2,1,"phys",38,72,1,1,1,3,1
"1729","sub12","tb9516",2,1,"bio",11,1,0,0,0,0,0
"1730","sub12","tb9516",2,1,"bio",46,2,1,1,1,3,1
"1731","sub12","tb9516",2,1,"bio",47,3,0,0,0,0,0
"1732","sub12","tb9516",2,1,"bio",40,4,1,1,1,3,1
"1733","sub12","tb9516",2,1,"bio",39,5,0,0,0,0,0
"1734","sub12","tb9516",2,1,"bio",72,6,0,0,0,0,0
"1735","sub12","tb9516",2,1,"bio",68,7,0,0,0,0,0
"1736","sub12","tb9516",2,1,"bio",9,8,1,1,1,3,1
"1737","sub12","tb9516",2,1,"bio",67,9,1,1,1,3,1
"1738","sub12","tb9516",2,1,"bio",13,10,1,1,1,3,1
"1739","sub12","tb9516",2,1,"bio",55,11,1,1,1,3,1
"1740","sub12","tb9516",2,1,"bio",36,12,0,0,0,0,0
"1741","sub12","tb9516",2,1,"bio",14,13,0,0,0,0,0
"1742","sub12","tb9516",2,1,"bio",32,14,1,1,1,3,1
"1743","sub12","tb9516",2,1,"bio",33,15,0,0,0,0,0
"1744","sub12","tb9516",2,1,"bio",66,16,0,0,0,0,0
"1745","sub12","tb9516",2,1,"bio",21,17,0,0,0,0,0
"1746","sub12","tb9516",2,1,"bio",23,18,1,1,1,3,1
"1747","sub12","tb9516",2,1,"bio",42,19,1,1,1,3,1
"1748","sub12","tb9516",2,1,"bio",62,20,1,1,1,3,1
"1749","sub12","tb9516",2,1,"bio",54,21,1,1,1,3,1
"1750","sub12","tb9516",2,1,"bio",52,22,1,1,1,3,1
"1751","sub12","tb9516",2,1,"bio",3,23,1,1,1,3,1
"1752","sub12","tb9516",2,1,"bio",64,24,1,1,1,3,1
"1753","sub12","tb9516",2,1,"bio",15,25,1,1,1,3,1
"1754","sub12","tb9516",2,1,"bio",12,26,1,1,1,3,1
"1755","sub12","tb9516",2,1,"bio",50,27,1,1,1,3,1
"1756","sub12","tb9516",2,1,"bio",57,28,1,1,1,3,1
"1757","sub12","tb9516",2,1,"bio",4,29,1,1,1,3,1
"1758","sub12","tb9516",2,1,"bio",24,30,1,1,1,3,1
"1759","sub12","tb9516",2,1,"bio",17,31,0,0,0,0,0
"1760","sub12","tb9516",2,1,"bio",31,32,1,1,1,3,1
"1761","sub12","tb9516",2,1,"bio",30,33,0,0,0,0,0
"1762","sub12","tb9516",2,1,"bio",16,34,1,1,1,3,1
"1763","sub12","tb9516",2,1,"bio",26,35,1,1,1,3,1
"1764","sub12","tb9516",2,1,"bio",5,36,1,1,1,3,1
"1765","sub12","tb9516",2,1,"phys",70,37,1,1,1,3,1
"1766","sub12","tb9516",2,1,"phys",49,38,1,1,1,3,1
"1767","sub12","tb9516",2,1,"phys",19,39,1,1,1,3,1
"1768","sub12","tb9516",2,1,"phys",45,40,1,1,1,3,1
"1769","sub12","tb9516",2,1,"phys",6,41,1,1,1,3,1
"1770","sub12","tb9516",2,1,"phys",7,42,1,1,1,3,1
"1771","sub12","tb9516",2,1,"phys",20,43,1,1,1,3,1
"1772","sub12","tb9516",2,1,"phys",43,44,1,1,1,3,1
"1773","sub12","tb9516",2,1,"phys",44,45,1,1,1,3,1
"1774","sub12","tb9516",2,1,"phys",27,46,1,1,1,3,1
"1775","sub12","tb9516",2,1,"phys",10,47,1,1,1,3,1
"1776","sub12","tb9516",2,1,"phys",8,48,1,1,1,3,1
"1777","sub12","tb9516",2,1,"phys",69,49,1,1,1,3,1
"1778","sub12","tb9516",2,1,"phys",18,50,1,1,1,3,1
"1779","sub12","tb9516",2,1,"phys",29,51,1,1,1,3,1
"1780","sub12","tb9516",2,1,"phys",37,52,1,1,1,3,1
"1781","sub12","tb9516",2,1,"phys",48,53,1,1,1,3,1
"1782","sub12","tb9516",2,1,"phys",1,54,1,1,1,3,1
"1783","sub12","tb9516",2,1,"phys",59,55,1,1,1,3,1
"1784","sub12","tb9516",2,1,"phys",22,56,1,1,1,3,1
"1785","sub12","tb9516",2,1,"phys",58,57,1,1,1,3,1
"1786","sub12","tb9516",2,1,"phys",41,58,1,1,1,3,1
"1787","sub12","tb9516",2,1,"phys",53,59,1,1,1,3,1
"1788","sub12","tb9516",2,1,"phys",28,60,1,1,1,3,1
"1789","sub12","tb9516",2,1,"phys",2,61,1,1,1,3,1
"1790","sub12","tb9516",2,1,"phys",65,62,1,1,1,3,1
"1791","sub12","tb9516",2,1,"phys",51,63,1,1,1,3,1
"1792","sub12","tb9516",2,1,"phys",71,64,1,1,1,3,1
"1793","sub12","tb9516",2,1,"phys",61,65,1,1,1,3,1
"1794","sub12","tb9516",2,1,"phys",35,66,1,1,1,3,1
"1795","sub12","tb9516",2,1,"phys",56,67,1,1,1,3,1
"1796","sub12","tb9516",2,1,"phys",34,68,1,1,1,3,1
"1797","sub12","tb9516",2,1,"phys",63,69,1,1,1,3,1
"1798","sub12","tb9516",2,1,"phys",60,70,1,1,1,3,1
"1799","sub12","tb9516",2,1,"phys",25,71,1,1,1,3,1
"1800","sub12","tb9516",2,1,"phys",38,72,1,1,1,3,1
"1801","sub13","tb9555",2,1,"bio",11,1,1,1,1,3,1
"1802","sub13","tb9555",2,1,"bio",46,2,1,1,1,3,1
"1803","sub13","tb9555",2,1,"bio",47,3,1,1,1,3,1
"1804","sub13","tb9555",2,1,"bio",40,4,1,1,1,3,1
"1805","sub13","tb9555",2,1,"bio",39,5,1,1,1,3,1
"1806","sub13","tb9555",2,1,"bio",72,6,1,1,1,3,1
"1807","sub13","tb9555",2,1,"bio",68,7,1,1,1,3,1
"1808","sub13","tb9555",2,1,"bio",9,8,1,1,1,3,1
"1809","sub13","tb9555",2,1,"bio",67,9,1,1,1,3,1
"1810","sub13","tb9555",2,1,"bio",13,10,1,1,1,3,1
"1811","sub13","tb9555",2,1,"bio",55,11,1,1,1,3,1
"1812","sub13","tb9555",2,1,"bio",36,12,1,1,1,3,1
"1813","sub13","tb9555",2,1,"bio",14,13,1,1,1,3,1
"1814","sub13","tb9555",2,1,"bio",32,14,1,1,1,3,1
"1815","sub13","tb9555",2,1,"bio",33,15,0,0,0,0,0
"1816","sub13","tb9555",2,1,"bio",66,16,1,1,1,3,1
"1817","sub13","tb9555",2,1,"bio",21,17,1,1,1,3,1
"1818","sub13","tb9555",2,1,"bio",23,18,1,1,1,3,1
"1819","sub13","tb9555",2,1,"bio",42,19,1,1,1,3,1
"1820","sub13","tb9555",2,1,"bio",62,20,1,1,1,3,1
"1821","sub13","tb9555",2,1,"bio",54,21,1,1,1,3,1
"1822","sub13","tb9555",2,1,"bio",52,22,1,1,1,3,1
"1823","sub13","tb9555",2,1,"bio",3,23,1,1,1,3,1
"1824","sub13","tb9555",2,1,"bio",64,24,1,1,1,3,1
"1825","sub13","tb9555",2,1,"bio",15,25,1,1,1,3,1
"1826","sub13","tb9555",2,1,"bio",12,26,1,1,1,3,1
"1827","sub13","tb9555",2,1,"bio",50,27,1,1,1,3,1
"1828","sub13","tb9555",2,1,"bio",57,28,1,1,1,3,1
"1829","sub13","tb9555",2,1,"bio",4,29,1,1,1,3,1
"1830","sub13","tb9555",2,1,"bio",24,30,1,1,1,3,1
"1831","sub13","tb9555",2,1,"bio",17,31,1,1,1,3,1
"1832","sub13","tb9555",2,1,"bio",31,32,1,1,1,3,1
"1833","sub13","tb9555",2,1,"bio",30,33,1,1,1,3,1
"1834","sub13","tb9555",2,1,"bio",16,34,1,1,1,3,1
"1835","sub13","tb9555",2,1,"bio",26,35,1,1,1,3,1
"1836","sub13","tb9555",2,1,"bio",5,36,1,1,1,3,1
"1837","sub13","tb9555",2,1,"phys",70,37,1,1,1,3,1
"1838","sub13","tb9555",2,1,"phys",49,38,1,1,1,3,1
"1839","sub13","tb9555",2,1,"phys",19,39,1,1,1,3,1
"1840","sub13","tb9555",2,1,"phys",45,40,1,1,1,3,1
"1841","sub13","tb9555",2,1,"phys",6,41,1,1,1,3,1
"1842","sub13","tb9555",2,1,"phys",7,42,1,1,1,3,1
"1843","sub13","tb9555",2,1,"phys",20,43,1,1,1,3,1
"1844","sub13","tb9555",2,1,"phys",43,44,1,1,1,3,1
"1845","sub13","tb9555",2,1,"phys",44,45,1,1,1,3,1
"1846","sub13","tb9555",2,1,"phys",27,46,1,1,1,3,1
"1847","sub13","tb9555",2,1,"phys",10,47,1,1,1,3,1
"1848","sub13","tb9555",2,1,"phys",8,48,1,1,1,3,1
"1849","sub13","tb9555",2,1,"phys",69,49,1,1,1,3,1
"1850","sub13","tb9555",2,1,"phys",18,50,1,1,1,3,1
"1851","sub13","tb9555",2,1,"phys",29,51,1,1,1,3,1
"1852","sub13","tb9555",2,1,"phys",37,52,1,1,1,3,1
"1853","sub13","tb9555",2,1,"phys",48,53,1,1,1,3,1
"1854","sub13","tb9555",2,1,"phys",1,54,1,1,1,3,1
"1855","sub13","tb9555",2,1,"phys",59,55,1,1,1,3,1
"1856","sub13","tb9555",2,1,"phys",22,56,1,1,1,3,1
"1857","sub13","tb9555",2,1,"phys",58,57,1,1,1,3,1
"1858","sub13","tb9555",2,1,"phys",41,58,1,1,1,3,1
"1859","sub13","tb9555",2,1,"phys",53,59,1,1,1,3,1
"1860","sub13","tb9555",2,1,"phys",28,60,1,1,1,3,1
"1861","sub13","tb9555",2,1,"phys",2,61,1,1,1,3,1
"1862","sub13","tb9555",2,1,"phys",65,62,1,1,1,3,1
"1863","sub13","tb9555",2,1,"phys",51,63,1,1,1,3,1
"1864","sub13","tb9555",2,1,"phys",71,64,1,1,1,3,1
"1865","sub13","tb9555",2,1,"phys",61,65,1,1,1,3,1
"1866","sub13","tb9555",2,1,"phys",35,66,1,1,1,3,1
"1867","sub13","tb9555",2,1,"phys",56,67,1,1,1,3,1
"1868","sub13","tb9555",2,1,"phys",34,68,1,1,1,3,1
"1869","sub13","tb9555",2,1,"phys",63,69,1,1,1,3,1
"1870","sub13","tb9555",2,1,"phys",60,70,1,1,1,3,1
"1871","sub13","tb9555",2,1,"phys",25,71,1,1,1,3,1
"1872","sub13","tb9555",2,1,"phys",38,72,1,1,1,3,1
"1873","sub14","tb9585",2,2,"phys",11,1,1,1,1,3,1
"1874","sub14","tb9585",2,2,"phys",46,2,1,1,1,3,1
"1875","sub14","tb9585",2,2,"phys",47,3,1,1,1,3,1
"1876","sub14","tb9585",2,2,"phys",40,4,1,1,1,3,1
"1877","sub14","tb9585",2,2,"phys",39,5,1,1,1,3,1
"1878","sub14","tb9585",2,2,"phys",72,6,1,1,1,3,1
"1879","sub14","tb9585",2,2,"phys",68,7,1,1,1,3,1
"1880","sub14","tb9585",2,2,"phys",9,8,1,1,1,3,1
"1881","sub14","tb9585",2,2,"phys",67,9,1,1,1,3,1
"1882","sub14","tb9585",2,2,"phys",13,10,1,1,1,3,1
"1883","sub14","tb9585",2,2,"phys",55,11,1,1,1,3,1
"1884","sub14","tb9585",2,2,"phys",36,12,1,1,1,3,1
"1885","sub14","tb9585",2,2,"phys",14,13,1,1,1,3,1
"1886","sub14","tb9585",2,2,"phys",32,14,1,1,1,3,1
"1887","sub14","tb9585",2,2,"phys",33,15,1,1,1,3,1
"1888","sub14","tb9585",2,2,"phys",66,16,1,1,1,3,1
"1889","sub14","tb9585",2,2,"phys",21,17,1,1,1,3,1
"1890","sub14","tb9585",2,2,"phys",23,18,1,1,1,3,1
"1891","sub14","tb9585",2,2,"phys",42,19,1,1,1,3,1
"1892","sub14","tb9585",2,2,"phys",62,20,1,1,1,3,1
"1893","sub14","tb9585",2,2,"phys",54,21,1,1,1,3,1
"1894","sub14","tb9585",2,2,"phys",52,22,1,1,1,3,1
"1895","sub14","tb9585",2,2,"phys",3,23,1,1,1,3,1
"1896","sub14","tb9585",2,2,"phys",64,24,1,1,1,3,1
"1897","sub14","tb9585",2,2,"phys",15,25,1,1,1,3,1
"1898","sub14","tb9585",2,2,"phys",12,26,1,1,1,3,1
"1899","sub14","tb9585",2,2,"phys",50,27,1,1,1,3,1
"1900","sub14","tb9585",2,2,"phys",57,28,1,1,1,3,1
"1901","sub14","tb9585",2,2,"phys",4,29,1,1,1,3,1
"1902","sub14","tb9585",2,2,"phys",24,30,1,1,1,3,1
"1903","sub14","tb9585",2,2,"phys",17,31,1,1,1,3,1
"1904","sub14","tb9585",2,2,"phys",31,32,1,1,1,3,1
"1905","sub14","tb9585",2,2,"phys",30,33,1,1,1,3,1
"1906","sub14","tb9585",2,2,"phys",16,34,1,1,1,3,1
"1907","sub14","tb9585",2,2,"phys",26,35,1,1,1,3,1
"1908","sub14","tb9585",2,2,"phys",5,36,1,1,1,3,1
"1909","sub14","tb9585",2,2,"bio",70,37,1,1,1,3,1
"1910","sub14","tb9585",2,2,"bio",49,38,0,0,0,0,0
"1911","sub14","tb9585",2,2,"bio",19,39,0,0,0,0,0
"1912","sub14","tb9585",2,2,"bio",45,40,0,0,0,0,0
"1913","sub14","tb9585",2,2,"bio",6,41,1,1,1,3,1
"1914","sub14","tb9585",2,2,"bio",7,42,1,1,1,3,1
"1915","sub14","tb9585",2,2,"bio",20,43,1,1,1,3,1
"1916","sub14","tb9585",2,2,"bio",43,44,1,1,1,3,1
"1917","sub14","tb9585",2,2,"bio",44,45,0,0,0,0,0
"1918","sub14","tb9585",2,2,"bio",27,46,1,1,1,3,1
"1919","sub14","tb9585",2,2,"bio",10,47,0,0,0,0,0
"1920","sub14","tb9585",2,2,"bio",8,48,1,1,1,3,1
"1921","sub14","tb9585",2,2,"bio",69,49,1,1,1,3,1
"1922","sub14","tb9585",2,2,"bio",18,50,1,1,1,3,1
"1923","sub14","tb9585",2,2,"bio",29,51,1,1,1,3,1
"1924","sub14","tb9585",2,2,"bio",37,52,1,1,1,3,1
"1925","sub14","tb9585",2,2,"bio",48,53,1,1,1,3,1
"1926","sub14","tb9585",2,2,"bio",1,54,1,1,1,3,1
"1927","sub14","tb9585",2,2,"bio",59,55,1,1,1,3,1
"1928","sub14","tb9585",2,2,"bio",22,56,1,0,1,2,0.667
"1929","sub14","tb9585",2,2,"bio",58,57,1,1,1,3,1
"1930","sub14","tb9585",2,2,"bio",41,58,1,1,1,3,1
"1931","sub14","tb9585",2,2,"bio",53,59,1,1,1,3,1
"1932","sub14","tb9585",2,2,"bio",28,60,0,0,0,0,0
"1933","sub14","tb9585",2,2,"bio",2,61,0,0,0,0,0
"1934","sub14","tb9585",2,2,"bio",65,62,1,1,1,3,1
"1935","sub14","tb9585",2,2,"bio",51,63,1,1,1,3,1
"1936","sub14","tb9585",2,2,"bio",71,64,1,1,1,3,1
"1937","sub14","tb9585",2,2,"bio",61,65,0,0,0,0,0
"1938","sub14","tb9585",2,2,"bio",35,66,0,0,0,0,0
"1939","sub14","tb9585",2,2,"bio",56,67,1,1,1,3,1
"1940","sub14","tb9585",2,2,"bio",34,68,1,1,1,3,1
"1941","sub14","tb9585",2,2,"bio",63,69,1,1,1,3,1
"1942","sub14","tb9585",2,2,"bio",60,70,1,1,1,3,1
"1943","sub14","tb9585",2,2,"bio",25,71,1,1,1,3,1
"1944","sub14","tb9585",2,2,"bio",38,72,1,1,1,3,1
"1945","sub15","tb9586",2,2,"phys",11,1,1,1,1,3,1
"1946","sub15","tb9586",2,2,"phys",46,2,1,1,1,3,1
"1947","sub15","tb9586",2,2,"phys",47,3,1,1,1,3,1
