"","Subject","RunType","Run","Trial","StimID","Type","Question","Onset","Resp","RT"
"2276","tb9737","Questions",4,8,70,"bio","place",122.164,"Yes",5.489
"2277","tb9737","Questions",4,9,51,"bio","job",139.187,"Yes",1.734
"2278","tb9737","Questions",4,10,5,"phys","race",156.204,"Yes",1.566
"2279","tb9737","Questions",4,11,12,"phys","gender",174.221,"Yes",1.102
"2280","tb9737","Questions",4,12,42,"bio","name",191.241,"Yes",1.115
"2281","tb9737","Questions",4,13,56,"bio","place",205.255,"Yes",1.35
"2282","tb9737","Questions",4,14,29,"phys","ec",220.27,"Yes",1.183
"2283","tb9737","Questions",4,15,47,"bio","name",234.284,"Yes",0.877
"2284","tb9737","Questions",4,16,35,"phys","ec",249.292,"Yes",0.863
"2285","tb9737","Questions",4,17,26,"phys","ec",267.309,"Yes",1.206
"2286","tb9737","Questions",4,18,46,"bio","place",285.325,"Yes",0.813
